index	0	1	2
GGGCGGR_SP1_Q6	1.1813844152431218e-34	1.30105865650725e-30	(17776, 160, 1579, 73, 'C16orf72;WARS2;RANBP10;PEX14;WNT3;HSD11B2;ANGPT1;TSNAXIP1;CITED4;FOXD2;FHOD1;CDK5R2;SLC12A4;KCNMA1;KIAA0922;SRD5A2;CTCF;TOP1;CBFB;KIFAP3;PRDM8;NUDCD1;EPC1;ESRP2;CDCA7;CLIC5;SRRM1;HOXD4;SMG6;RNF11;TRPS1;PLEKHM1;PRRX1;PARD6A;SP3;WNT10A;TFAP2C;MKL2;FGF5;FOXL2;MAPT;TCF4;FAF1;B9D2;KLF15;GSC;ATG5;DKK2;ARHGAP27;PLA2G15;KIF1B;ETAA1;CRHR1;MSI2;ITPR2;ZDHHC1;GRM3;GORAB;SKAP2;TGFB1;SPAST;SRR;HOXD12;PTHLH;CHD6;BMP7;TPPP3;CDKN2C;PKHD1L1;IQGAP1;BCL11A;NUTF2;GFOD2')
AACTTT_UNKNOWN	9.410387287050278e-25	5.181829759614236e-21	(17776, 160, 1317, 57, 'WNT3;ATP2B4;TRHR;C10orf11;TFAP2A;OSBPL9;EPHB1;NMT1;RBMS3;KCNMA1;PREP;FMNL1;CORT;HOXD10;EBF1;RREB1;CTCF;TOP1;FIP1L1;KIFAP3;PRDM1;SIM1;EPC1;ELAVL4;HMGB1;NRSN1;CDCA7;BIRC6;FAM53B;HOXD4;PPP2R3A;TRPS1;RORA;PRRX1;CASZ1;EIF3E;RGS3;PBX1;XBP1;TCF4;ALX4;SHOX2;RBP2;AUTS2;MSI2;GRM3;ZFHX4;CLIC4;PTHLH;HDAC4;CHD6;RSPO2;NR2F1;BCL11A;KIRREL3;ZNF462;RUNX1')
TTGTTT_FOXO4_01	2.5972704528701466e-24	9.534579832486308e-21	(17776, 160, 1344, 57, 'RANBP10;TFAP2A;ANGPT1;NFATC3;AKAP1;NSF;PREP;HOXD10;EBF1;RREB1;TOP1;FIP1L1;NUDCD1;PRDM8;PRDM1;LOR;TWIST2;YIPF4;SIM1;ELAVL4;ESRP2;NRSN1;NRN1L;BIRC6;CLINT1;FAM53B;PSKH1;PPP2R3A;TRPS1;RORA;PRRX1;HDAC9;EIF3E;RGS3;ABRA;TWIST1;BCL2;PBX1;TCF4;EDC4;SHOX2;IRF4;RBP2;MSI2;HOXD1;CCDC117;GRM3;PDGFA;SPAST;VGLL4;RUNX2;CHD6;TPPP3;CDKN2C;NR2F1;CBFB;RUNX1')
GGGAGGRR_MAZ_Q6	5.437313297166082e-22	1.4970282835422516e-18	(17776, 160, 1333, 54, 'RANBP10;WNT3;PAX1;TSNAXIP1;FOXD2;SLC12A4;KCNMA1;FMNL1;FAM65A;EBF1;SUPT3H;CTCF;KIFAP3;PRDM8;TRMT11;ELAVL4;LCAT;HNRNPA3;CLIC5;SRRM1;FAM53B;HOXD4;FYN;TRPS1;RORA;CASZ1;SP3;FOXL2;TFAP2C;RGS3;FGF5;MAPT;TCF4;FZD10;KLF15;GSC;DKK2;TSR1;PLA2G15;AUTS2;KIF1B;CRHR1;MSI2;RUNX3;CCND1;MYO3B;VGLL4;HDAC4;NUTF2;BMP7;NR2F1;BCL11A;KIRREL3;ZNF462')
CAGGTG_E12_Q6	1.4407712342135237e-21	2.6445356003989226e-18	(17776, 160, 1528, 57, 'WARS2;WNT3;HSD11B2;ANGPT1;TFAP2A;THAP11;ATP6V0D1;OSBPL9;AKAP1;EMILIN3;FHOD1;KCNMA1;KIAA0922;FMNL1;HOXD10;EBF1;RREB1;FIP1L1;SIM1;MAP3K14;PRDM1;WNT6;RBP1;ELAVL4;ESRP2;FAM53B;FYN;TRPS1;CASZ1;HDAC9;WNT10A;TFAP2C;MKL2;FGF5;BCL2;MAPT;FOXL2;RGS3;ALX4;FAF1;TMEM26;KLF15;AUTS2;CD82;ITPR2;PDGFA;VGLL4;CLIC4;PTHLH;CHD6;BMP7;CDKN2C;IQGAP1;BCL11A;KIRREL3;ZNF462;RUNX1')
BENPORATH_EED_TARGETS	1.3660733776280702e-21	2.6445356003989226e-18	(17776, 160, 731, 41, 'EPHB1;PAX1;FOXD2;CDK5R2;KCNMA1;RSPO3;SRD5A2;EBF1;CTCF;SIM1;WNT6;HOXD8;CLIC5;HOXD4;C4orf22;CASZ1;TRADD;WNT10A;FOXL2;FGF5;TWIST1;MAPT;BCL2;ALX4;TMEM26;FZD10;SHOX2;GSC;DKK2;AUTS2;CRHR1;HOXD1;GRM3;HOXD12;RUNX2;PTHLH;TPPP3;CDKN2C;RSPO2;KIRREL3;HOXD9')
BENPORATH_SUZ12_TARGETS	2.7571938299386296e-18	4.337853664159161e-15	(17776, 160, 716, 37, 'WNT3;PAX1;EPHB1;FOXD2;CDK5R2;KCNMA1;FAM65A;SRD5A2;WNT6;HOXD8;HOXD4;CDKN2C;C4orf22;CASZ1;TRADD;FOXL2;TFAP2C;WNT10A;FGF5;BCL2;MAPT;ALDH1L1;ALX4;TMEM26;RBP7;FZD10;SHOX2;GSC;DKK2;CRHR1;HOXD1;PTHLH;TPPP3;HOXD12;RSPO2;KIRREL3;HOXD9')
BENPORATH_ES_WITH_H3K27ME3	1.2145708003533765e-17	1.672008528036467e-14	(17776, 160, 795, 38, 'PAX1;EPHB1;FOXD2;CDK5R2;KCNMA1;RSPO3;SRD5A2;EBF1;SIM1;WNT6;HOXD8;CLIC5;HOXD4;CDKN2C;CASZ1;TRADD;FOXL2;WNT10A;FGF5;TWIST1;MAPT;BCL2;ALX4;RBP7;FZD10;SHOX2;GSC;IRF4;DKK2;CRHR1;HOXD1;RUNX2;PTHLH;TPPP3;HOXD12;RSPO2;KIRREL3;HOXD9')
chr2q31	1.5280655297643815e-17	1.869842853255015e-14	(17776, 160, 40, 13, 'SP3;HOXD1;MTX2;MYO3B;HOXD8;KIAA1715;HNRNPA3;CDCA7;EVX2;HOXD12;HOXD4;HOXD10;HOXD9')
BENPORATH_PRC2_TARGETS	2.2544793625174242e-17	2.4828581219404394e-14	(17776, 160, 470, 30, 'PAX1;EPHB1;FOXD2;CDK5R2;KCNMA1;SRD5A2;WNT6;HOXD8;HOXD4;CDKN2C;CASZ1;TRADD;FOXL2;WNT10A;FGF5;BCL2;MAPT;ALX4;FZD10;SHOX2;GSC;DKK2;CRHR1;HOXD1;PTHLH;TPPP3;HOXD12;RSPO2;KIRREL3;HOXD9')
