index	0	1	2
AACTTT_UNKNOWN	3.594236286611702e-23	3.9583324224454675e-19	(17776, 363, 1317, 87, 'SRGAP1;KCNJ3;MYOZ2;SOX5;C15orf41;RELN;MBNL2;GRHL2;EMCN;RBFOX1;CALD1;NFIA;NDST4;AP1AR;FGF12;BHLHE40;PITX2;TLE1;TCF12;CDH10;TRAF3;RORA;RIT2;SOX14;MAML3;RBMS3;SLITRK1;KCNN2;EPHA5;NRXN1;PLCB1;SALL3;MMP16;RAP2A;KLF4;PHF21A;COL19A1;RHOBTB1;POC1B;LUZP1;RSPO2;PHF13;ABL1;CNTN6;BTF3P11;ZNF706;STXBP6;DLG2;SLITRK6;ST3GAL1;KCNH8;NLGN1;EHBP1;CUX1;RIMS1;ADCY2;CPNE8;PIK3R1;CSMD3;PPME1;HAPLN1;OXR1;JAG1;NLK;SEMA3A;GHR;UGP2;HCN1;NCAM2;MYH10;PCDH18;SOCS1;RALYL;NEUROD6;MAFB;POU3F2;TRPS1;KITLG;NTM;PPARGC1A;ADD3;ZBTB20;ACSBG1;EDIL3;CNTN4;CDYL;CNTNAP5')
TTGTTT_FOXO4_01	6.158565911820745e-18	3.3912143193440934e-14	(17776, 363, 1344, 79, 'CASC2;CLDN18;RIT2;CKAP4;TIAL1;ANGPT1;NEK1;SASH1;CBLN1;SOX5;SEMA3A;MAML3;ATF7IP;GUCY1A2;MBNL2;ADARB2;NMBR;GHR;SLITRK1;GRHL2;STXBP6;KCNN2;DLG2;NDFIP1;SLITRK6;EMCN;RBFOX1;TWIST2;SLMAP;TCP11L2;PCDH18;RALYL;NEUROD6;DST;CWF19L2;GNAQ;TRPS1;EHBP1;NTN4;PLCB1;SALL3;GPM6A;NFIA;FRY;NDST4;FGF12;ABRA;BCL2;NFE2L3;KITLG;SYT4;CDH19;LYRM1;PITX2;C4orf32;PAPPA;TMOD3;PLD1;PPARGC1A;PHF21A;TLE1;ZBTB20;GRIA1;PIK3R1;CDH10;GRIN2B;SDK1;PPME1;VGLL3;PELI2;NAALADL2;CD83;LPP;HAPLN1;MAP7;RORA;FSTL5;PHF13;JAG1')
TGGAAA_NFAT_Q4_01	1.348703288424031e-14	4.951089771804617e-11	(17776, 363, 1233, 69, 'ABL1;NLK;TMEM117;ANGPT1;SOX14;SASH1;SOX5;SEMA3A;C15orf41;MAML3;PTGES;MBNL2;GAP43;RASGEF1A;IRS2;RBMS3;PLXNA4;SLITRK1;NFATC1;KCNN2;HCN1;MDH1;DLG2;SKA2;IL20RB;RBFOX1;C8orf34;CALD1;EDNRA;XPNPEP1;RALYL;GNAQ;DCLK2;TRPS1;EHBP1;ZNF407;PLCB1;SALL3;NFIA;NDST4;ABRA;FGF12;BHLHE40;MAPK6;LYRM1;PITX2;KCNH5;ATP2C1;ADCY2;C4orf32;IL22;RASGRF2;PPARGC1A;PHF21A;ADD3;ZC3H13;TCF12;KIF21A;VGLL3;ATP2B1;PELI2;LUZP1;NAALADL2;HAPLN1;MAP7;RORA;FSTL5;SYT4;JAG1')
CTTTGT_LEF1_Q2	1.9227792386240095e-14	5.293891938741554e-11	(17776, 363, 1272, 70, 'ABL1;NLK;ZBTB4;RCN2;SKP1;CKAP4;TIAL1;ANGPT1;SOX14;CNTN6;CBLN1;SOX5;SEMA3A;C15orf41;MBNL2;RBMS3;ASTN2;SLITRK1;GRHL2;STXBP6;NDFIP1;SKA2;MYH10;RBFOX1;CALD1;PCDH18;KCNH8;FIBCD1;RALYL;NEUROD6;MYB;DST;LYPD6;MAFB;DCLK2;GPM6A;FRY;SALL3;AP1AR;MMP16;LINGO1;RBM24;SYT4;MAPK6;RAP2A;LYRM1;PITX2;TMOD2;ATP2C1;KCTD12;MDM1;PPARGC1A;PHF21A;ADD3;GRIA1;PIK3R1;SLC13A2;TCF12;CSMD3;CNTN4;GRIN2B;RHOBTB1;KIF21A;PPME1;VGLL3;NAALADL2;SOCS5;HAPLN1;FSTL5;PHF13')
CAGGTG_E12_Q6	2.3295015375879066e-13	5.130960086691123e-10	(17776, 363, 1528, 76, 'NLK;CASC2;ZBTB4;RIT2;SRGAP1;SKP1;ANGPT1;SOX14;SASH1;CBLN1;SEMA3A;WDR1;ZNF706;EPB41L5;GRHL2;SLC27A6;KCNN2;EGLN1;DLG2;MATN1;NCAM2;HMGCLL1;MYH10;TCP11L2;FGF1;KBTBD8;SPRY4;RALYL;GALR1;NEGR1;DST;NRXN1;DCLK2;POU3F2;TRPS1;NTN4;UNC13B;PLCB1;FGF12;BCL2;MMP16;EPB41L4A;SYT4;DRD5;KLF4;KCNH5;RGS6;PCDH15;MDM1;AHI1;RASGRF2;PPARGC1A;CCKAR;TLE1;PARD3B;ADD3;GRIA1;ADAMTS20;PIK3R1;EDN1;COL19A1;FRA10AC1;OXR1;CNTN4;GRIN2B;SDK1;RHOBTB1;DSCAM;ARL8B;ADAMTS15;IL22;CD83;SOCS5;MAP7;GAP43;JAG1')
RTAAACA_FREAC2_01	1.3150786516059888e-12	2.2072433899437396e-09	(17776, 363, 660, 45, 'CASC2;SOX5;MAML3;MBNL2;EGLN1;SLITRK6;RBFOX1;CALD1;TCP11L2;PCDH18;SOCS1;SPRY4;NMUR1;NEUROD6;DST;POU3F2;EHBP1;TRPS1;GPM6A;FRY;SALL3;NDST4;FGF12;MMP16;PITX2;KCTD12;LGI1;PAPPA;TMOD3;DPP10;PPARGC1A;TLE1;EFHB;NR0B2;EDN1;TCF12;CSMD3;TCEANC2;SLC35D1;KIF21A;VGLL3;PELI2;SNX13;LPP;RORA')
TGACATY_UNKNOWN	1.4029513964956122e-12	2.2072433899437396e-09	(17776, 363, 486, 38, 'ABL1;ZBTB4;TIAL1;MYOZ2;SASH1;C15orf41;ADARB2;SLC44A5;NFATC1;KCNN2;DLG2;MDH1;SLITRK6;SKA2;ST3GAL1;RBFOX1;CALD1;C17orf47;KBTBD8;NEUROD6;NDST4;FGF12;BCL2;RGS6;HBS1L;IL22;PIK3R1;CSMD3;CDH10;CYP7B1;C2orf57;PELI2;PVRL3;LPP;HAPLN1;MAP7;FSTL5;SYT4')
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR_DN	3.837807649228576e-12	5.283221955119288e-09	(17776, 363, 341, 31, 'KCTD1;TIAM2;ISOC1;RBMS3;SLITRK1;STXBP6;MYH10;SAMD5;TWIST2;TSN;EDNRA;PCDH18;SOCS1;DCC;EPHA5;NEGR1;MYB;SLC1A4;MMP16;PAPPA;RHOJ;DPP10;CCKAR;GRIA1;TGFBR2;EDIL3;CDH10;ATP2B1;CD83;PHACTR1;RSPO2')
GGGAGGRR_MAZ_Q6	5.1057476707284724e-12	6.247733233081408e-09	(17776, 363, 1333, 67, 'ABL1;NLK;CASC2;ZBTB4;ADAMTS3;PLEKHA6;TIAL1;MYOZ2;SOX5;PHF13;UGP2;SLITRK1;GRHL2;STXBP6;DLG2;MDH1;NDFIP1;NCAM2;ST3GAL1;RBFOX1;CALD1;TCP11L2;FIBCD1;SOCS1;VPS13C;SPRY4;MYB;NLGN1;DST;POU3F2;EHBP1;TRPS1;SP3;NDST4;CNTNAP5;BHLHE40;SYT4;RIMS1;RAP2A;PITX2;KCNH5;FOXI2;PAPPA;TMEM106B;CPNE8;PHF21A;ADD3;ANKRD11;GRIA1;NR0B2;PI15;TCF12;CNTN4;GRIN2B;CYP7B1;SPTBN4;DSCAM;RAB2A;POC1B;NPY;ADAMTS15;LPP;HAPLN1;RORA;FSTL5;GAP43;JAG1')
TGACAGNY_MEIS1_01	2.11762910172431e-11	2.3321449297289826e-08	(17776, 363, 583, 40, 'NLK;ADAMTS3;CKAP4;PLEKHA6;TIAL1;MYOZ2;SOX14;SOX5;C15orf41;HCN1;SKA2;CALD1;HMGB4;KBTBD8;MYB;NRXN1;GNAQ;UNC13B;GPM6A;NDST4;AP1AR;FGF12;BHLHE40;KITLG;PITX2;RGS6;ATP2C1;RHOJ;DPP10;PPARGC1A;ZC3H13;TLE1;GRIA1;RHOBTB1;SLC35D1;DSCAM;DNAJA4;PELI2;TRAF3;RORA')
