index	0	1	2
REACTOME_PRESYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	6.332928329741419e-22	6.974453969544225e-18	(17811, 8, 6, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
REACTOME_HIGHLY_CALCIUM_PERMEABLE_POSTSYNAPTIC_NICOTINIC_ACETYLCHOLINE_RECEPTORS	4.432622867897599e-21	2.4408237822078126e-17	(17811, 8, 7, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS	1.7728783703875015e-20	6.508236497692519e-17	(17811, 8, 8, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
chr15q24	3.0016072662650245e-16	8.264175205844179e-13	(17811, 8, 29, 6, 'MORF4L1;CHRNB4;CRABP1;PSMA4;CHRNA3;ADAMTS7;CHRNA5')
REACTOME_NEUROTRANSMITTER_RECEPTOR_BINDING_AND_DOWNSTREAM_TRANSMISSION_IN_THE_POSTSYNAPTIC_CELL	7.952706587335506e-13	1.7516631529265184e-09	(17811, 8, 101, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
REACTOME_TRANSMISSION_ACROSS_CHEMICAL_SYNAPSES	6.963531872233909e-12	1.278156275148534e-08	(17811, 8, 144, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	5.947934822099991e-11	9.357800885112456e-08	(17811, 8, 205, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
REACTOME_NEURONAL_SYSTEM	7.288374176500152e-11	1.0033358100724521e-07	(17811, 8, 212, 6, 'CHRNB4;CHRNA5;CHRNA3;CHRNA6;CHRNA4;CHRNB3')
GSE16450_CTRL_VS_IFNA_12H_STIM_MATURE_NEURON_CELL_LINE_UP	1.9785328107664096e-05	0.024210646494411632	(17811, 8, 128, 3, 'CHRNA3;FAM163B;CHRNA5')
GSE22033_WT_VS_PPARG_KO_MEF_DN	2.3724756328320633e-05	0.026128074144379516	(17811, 8, 136, 3, 'CHRNA3;MORF4L1;PSMA4')
chr15q25	3.0079501457417654e-05	0.02760546246254505	(17811, 8, 19, 2, 'LOC646938;IREB2')
GSE23502_BM_VS_COLON_TUMOR_HDC_KO_MYELOID_DERIVED_SUPPRESSOR_CELL_UP	2.9940008607030288e-05	0.02760546246254505	(17811, 8, 147, 3, 'CHRNA3;MORF4L1;CHRNB3')
GSE25123_CTRL_VS_ROSIGLITAZONE_STIM_MACROPHAGE_DN	3.440536800074982e-05	0.029146639830173675	(17811, 8, 154, 3, 'MORF4L1;DBH;CHRNA6')
MARTENS_TRETINOIN_RESPONSE_UP	4.480587996652536e-05	0.035246225433667414	(17811, 8, 517, 4, 'CHRNA4;CHRNB4;DBH;CRABP1')
