index	0	1	2
chr8p23	9.89715926322345e-19	1.0899741496587986e-14	(17776, 54, 19, 9, 'ERI1;SGK223;DEFB134;FDFT1;PPP1R3B;MTMR9;GATA4;DEFB136;PINX1;MSRA;TNKS;RP1L1;MFHAS1;CTSB;NEIL2;LOC157273;XKR6;CLDN23;DEFB130;TDH;PRSS55;FAM167A;BLK')
GGGCGGR_SP1_Q6	6.30527111892661e-14	3.4719975416369377e-10	(17776, 54, 1579, 26, 'KBTBD4;PLEKHM1;LINGO1;ARHGAP27;FDFT1;PAFAH1B1;PTCH1;PPP1R3B;MST1;WNT3;APEH;MAPT;CAMKV;TCF4;STAG1;RNF123;FNBP4;CADM2;MTCH2;TNKS;TP53INP2;PSMC3;HIVEP1;TCTA;CELF4;CELF1;SFXN2;NCOA6;KLHDC8B;DLST;TRIM27;CRHR1;RHOA')
GGGAGGRR_MAZ_Q6	1.1653058115681597e-11	4.277837634266715e-08	(17776, 54, 1333, 22, 'SPI1;PAFAH1B1;TMEM106B;WNT3;CNNM2;PTPRJ;GRIA1;MAPT;CAMKV;TCF4;STAG1;CADM2;MYBPC3;C1QTNF4;RPS6KL1;TCTA;CELF4;CELF1;GSS;SLC39A13;CRHR1;PAX6;RHOA;NR1H3;TNRC6A')
CAGGTG_E12_Q6	1.6716932478000614e-10	4.602589434505519e-07	(17776, 54, 1528, 22, 'UBXN2A;SPI1;WNT3;CNNM2;PTPRJ;GRIA1;APEH;MAPT;STAG1;MAP3K14;CADM2;MYBPC3;RP1L1;LTBP2;C1QTNF4;GRM8;HIVEP1;CELF4;CELF1;GPX1;RANGAP1;NCOA6;MADD;NEGR1;PAX6;NR1H3;DOC2A')
ZWANG_TRANSIENTLY_UP_BY_2ND_EGF_PULSE_ONLY	2.237278747370275e-09	4.927830168957768e-06	(17776, 54, 975, 17, 'NEGR1;GATA4;GRIA1;SORCS3;ACSS2;PAX6;MAPT;THSD7A;CELF4;MAP3K14;CYP17A1;SGK223;MC4R;LINGO1;SLC39A13;OR2J3;GRM8')
YOSHIMURA_MAPK8_TARGETS_UP	4.85151701454423e-09	7.653520577842265e-06	(17776, 54, 890, 16, 'MADD;GRIA1;GRM5;DRD2;MAPT;CAMKV;PCCB;GPX1;CYP17A1;GSS;CRHR1;DLST;BSN;PPP1R3B;MFHAS1;GRM8')
GRAESSMANN_APOPTOSIS_BY_DOXORUBICIN_DN	4.86467302686787e-09	7.653520577842265e-06	(17776, 54, 1171, 18, 'MAPT;USP4;KIAA1109;TCF4;STAG1;NUP160;MSRA;MTCH2;TNRC6A;RABGAP1L;FTO;PTCH1;FDFT1;PAFAH1B1;PIGU;NICN1;ITCH;TMEM106B')
GGGTGGRR_PAX4_03	6.431098970144971e-09	8.85321161977582e-06	(17776, 54, 778, 15, 'NEGR1;IL2;PAX6;RHOA;MAPT;TCTA;CELF4;TCF4;STAG1;MAP1LC3A;CADM2;PAFAH1B1;PTCH1;TRIM27;WNT3')
GSE17721_LPS_VS_POLYIC_12H_BMDC_UP	1.1005189431770738e-08	1.3466683468010126e-05	(17776, 54, 143, 8, 'CHADL;PINX1;RHOA;GSS;NUP160;FDFT1;PAFAH1B1;TRIM27')
CTGCAGY_UNKNOWN	2.0773848110328542e-08	2.1279506207175363e-05	(17776, 54, 491, 12, 'PAX6;MAPT;TCTA;RHOA;CELF1;RNF123;STAG1;CADM2;DOC2A;PTCH1;PAFAH1B1;GGT7;MST1')
DACOSTA_UV_RESPONSE_VIA_ERCC3_DN	2.2789516252575086e-08	2.1279506207175363e-05	(17776, 54, 726, 14, 'NT5C2;RBM6;KIAA1109;STAG1;MAP3K14;ATAD2B;NUP160;TNKS;RABGAP1L;MAD1L1;PAFAH1B1;FTO;ITCH;HIVEP1')
MARSON_BOUND_BY_FOXP3_UNSTIMULATED	2.3186604420784922e-08	2.1279506207175363e-05	(17776, 54, 727, 14, 'MADD;PTPRJ;YLPM1;RHOA;TCTA;PSMC3;USP4;RBM6;TCF4;TMEM106B;MAP3K14;MAD1L1;ITCH;KCTD10;HIVEP1')
NIKOLSKY_BREAST_CANCER_20Q11_AMPLICON	2.6513316775688932e-08	2.2460858280820173e-05	(17776, 54, 3, 3, 'ACSS2;GGT7;GSS;NCOA6;MAP1LC3A;TP53INP2;PIGU')
AACTTT_UNKNOWN	3.036819242180613e-08	2.3888921652953638e-05	(17776, 54, 1317, 18, 'SORCS3;PAX6;ACSS2;WNT3;CAMKV;CELF4;GPX1;SFXN2;GSS;TCF4;RANGAP1;STAG1;MTCH2;IL21;PTCH1;SLC39A13;PPP1R3B;OR2W1')
NUYTTEN_EZH2_TARGETS_UP	3.659766247428274e-08	2.6870003788618384e-05	(17776, 54, 754, 14, 'KCTD10;NT5C2;UBXN2A;PMAIP1;TCF4;GPX1;CTSB;MAP3K14;FNBP4;MSRA;PAFAH1B1;SLC39A13;TMEM106B;HIVEP1')
